"predicted_x","predicted_y","frame_index"
-1.70745135807298,0.8,11
-1.71385377912665,0.9,11
-1.72075595099085,1,11
-1.72820373509983,1.1,11
-1.73624299288785,1.2,11
-1.74491958578916,1.3,11
-1.75427937523802,1.4,11
-1.76436822266868,1.5,11
-1.77523198951539,1.6,11
-1.78691653721241,1.7,11
-1.799467727194,1.8,11
-1.81293142089441,1.9,11
-1.82735347974789,2,11
-1.84283028787547,2.1,11
-1.86207129346406,2.2,11
-1.88612833167544,2.3,11
-1.9143465163765,2.4,11
-1.94607096143415,2.5,11
-1.9806467807153,2.6,11
-2.01741908808685,2.7,11
-2.05573299741571,2.8,11
-2.09493362256878,2.9,11
-2.13436607741296,3,11
-2.17337547581517,3.1,11
-2.2113069316423,3.2,11
-2.24750555876126,3.3,11
-2.28131647103895,3.4,11
-2.31208478234229,3.5,11
-2.33915560653816,3.6,11
-2.36187405749349,3.7,11
NA,3.8,11
NA,3.9,11
NA,4,11
NA,4.1,11
NA,4.2,11
NA,4.3,11
NA,4.4,11
NA,4.5,11
NA,4.6,11
NA,4.7,11
NA,4.8,11
NA,4.9,11
NA,5,11
NA,-5,12
NA,-4.9,12
NA,-4.8,12
NA,-4.7,12
NA,-4.6,12
NA,-4.5,12
NA,-4.4,12
NA,-4.3,12
NA,-4.2,12
NA,-4.1,12
NA,-4,12
NA,-3.9,12
NA,-3.8,12
NA,-3.7,12
NA,-3.6,12
NA,-3.5,12
NA,-3.4,12
NA,-3.3,12
NA,-3.2,12
-2.78372288637499,-3.1,12
-2.75522501162763,-3,12
-2.71897166824955,-2.9,12
-2.67624263654284,-2.8,12
-2.62831769680961,-2.7,12
-2.57647662935195,-2.6,12
-2.52199921447197,-2.5,12
-2.46616523247176,-2.4,12
-2.41025446365342,-2.3,12
-2.35554668831906,-2.2,12
-2.30332168677077,-2.1,12
-2.25485923931066,-2,12
-2.21143912624082,-1.9,12
-2.17434112786335,-1.8,12
-2.14484502448035,-1.7,12
-2.12187900753671,-1.6,12
-2.09910135138945,-1.5,12
-2.07622968673002,-1.4,12
-2.05344746567614,-1.3,12
-2.03093814034551,-1.2,12
-2.00888516285582,-1.1,12
-1.98747198532478,-1,12
-1.96688205987008,-0.9,12
-1.94729883860945,-0.8,12
-1.92890577366057,-0.7,12
-1.91188631714114,-0.6,12
-1.89642392116888,-0.5,12
-1.88270203786148,-0.4,12
-1.87090411933664,-0.3,12
-1.86121361771208,-0.2,12
-1.85381398510548,-0.1,12
-1.84888867363455,0,12
-1.846621135417,0.1,12
-1.84719482257053,0.2,12
-1.85069973418146,0.3,12
-1.85522868538452,0.4,12
-1.86000339839647,0.5,12
-1.86507419141108,0.6,12
-1.87049138262211,0.7,12
-1.87630529022335,0.8,12
-1.88256623240857,0.9,12
-1.88932452737153,1,12
-1.89663049330602,1.1,12
-1.9045344484058,1.2,12
-1.91308671086464,1.3,12
-1.92233759887632,1.4,12
-1.93233743063461,1.5,12
-1.94313652433328,1.6,12
-1.95478519816611,1.7,12
-1.96733377032687,1.8,12
-1.98083255900933,1.9,12
-1.99533188240725,2,12
-2.01098716805014,2.1,12
-2.03064111393703,2.2,12
-2.05506666125041,2.3,12
-2.08361275235261,2.4,12
-2.11562832960596,2.5,12
-2.15046233537279,2.6,12
-2.18746371201543,2.7,12
-2.2259814018962,2.8,12
-2.26536434737743,2.9,12
-2.30496149082146,3,12
-2.34412177459061,3.1,12
-2.38219414104721,3.2,12
-2.4185275325536,3.3,12
-2.45247089147209,3.4,12
-2.48337316016502,3.5,12
-2.51058328099473,3.6,12
-2.53345019632352,3.7,12
NA,3.8,12
NA,3.9,12
NA,4,12
NA,4.1,12
NA,4.2,12
NA,4.3,12
NA,4.4,12
NA,4.5,12
NA,4.6,12
NA,4.7,12
NA,4.8,12
NA,4.9,12
NA,5,12
NA,-5,13
NA,-4.9,13
NA,-4.8,13
NA,-4.7,13
NA,-4.6,13
NA,-4.5,13
NA,-4.4,13
NA,-4.3,13
NA,-4.2,13
NA,-4.1,13
NA,-4,13
NA,-3.9,13
NA,-3.8,13
NA,-3.7,13
NA,-3.6,13
NA,-3.5,13
NA,-3.4,13
NA,-3.3,13
NA,-3.2,13
-2.9590659350672,-3.1,13
-2.92841710756885,-3,13
-2.89017784032693,-2.9,13
-2.8456786223412,-2.8,13
-2.79624994261139,-2.7,13
-2.74322229013726,-2.6,13
-2.68792615391855,-2.5,13
-2.63169202295503,-2.4,13
-2.57585038624643,-2.3,13
-2.5217317327925,-2.2,13
-2.470666551593,-2.1,13
-2.42398533164768,-2,13
-2.38301856195627,-1.9,13
-2.34909673151854,-1.8,13
-2.32340951702094,-1.7,13
-2.30064144838666,-1.6,13
-2.27764950279529,-1.5,13
-2.25461121384523,-1.4,13
-2.23170411513492,-1.3,13
-2.20910574026277,-1.2,13
-2.18699362282721,-1.1,13
-2.16554529642666,-1,13
-2.14493829465954,-0.9,13
-2.12535015112427,-0.8,13
-2.10695839941927,-0.7,13
-2.08994057314298,-0.6,13
-2.0744742058938,-0.5,13
-2.06073683127016,-0.4,13
-2.04890598287048,-0.3,13
-2.03915919429319,-0.2,13
-2.0316739991367,-0.1,13
-2.02662793099945,0,13
-2.02419852347984,0.1,13
-2.02456331017631,0.2,13
-2.02776535746389,0.3,13
-2.03175233836382,0.4,13
-2.03583317491638,0.5,13
-2.04008375477063,0.6,13
-2.04457996557565,0.7,13
-2.04939769498049,0.8,13
-2.05461283063423,0.9,13
-2.06030126018593,1,13
-2.06653887128466,1.1,13
-2.07340155157948,1.2,13
-2.08096518871946,1.3,13
-2.08930567035367,1.4,13
-2.09849888413116,1.5,13
-2.10862071770102,1.6,13
-2.1197470587123,1.7,13
-2.13195379481407,1.8,13
-2.1453168136554,1.9,13
-2.15991200288535,2,13
-2.17633327162252,2.1,13
-2.19742161437498,2.2,13
-2.22306244667883,2.3,13
-2.25261843274358,2.4,13
-2.28545223677876,2.5,13
-2.32092652299389,2.6,13
-2.3584039555985,2.7,13
-2.3972471988021,2.8,13
-2.43681891681421,2.9,13
-2.47648177384436,3,13
-2.51559843410208,3.1,13
-2.55353156179687,3.2,13
-2.58964382113827,3.3,13
-2.6232978763358,3.4,13
-2.65385639159897,3.5,13
-2.68068203113732,3.6,13
-2.70313745916035,3.7,13
NA,3.8,13
NA,3.9,13
NA,4,13
NA,4.1,13
NA,4.2,13
NA,4.3,13
NA,4.4,13
NA,4.5,13
NA,4.6,13
NA,4.7,13
NA,4.8,13
NA,4.9,13
NA,5,13
NA,-5,14
NA,-4.9,14
NA,-4.8,14
NA,-4.7,14
NA,-4.6,14
NA,-4.5,14
NA,-4.4,14
NA,-4.3,14
NA,-4.2,14
NA,-4.1,14
NA,-4,14
NA,-3.9,14
NA,-3.8,14
NA,-3.7,14
NA,-3.6,14
NA,-3.5,14
NA,-3.4,14
NA,-3.3,14
NA,-3.2,14
-3.13500937091027,-3.1,14
-3.1029154063345,-3,14
-3.06321664335431,-2.9,14
-3.0172960240327,-2.8,14
-2.96653649043267,-2.7,14
-2.91232098461721,-2.6,14
-2.85603244864932,-2.5,14
-2.79905382459199,-2.4,14
-2.74276805450823,-2.3,14
-2.68855808046102,-2.2,14
-2.63780684451336,-2.1,14
-2.59189728872826,-2,14
-2.5522123551687,-1.9,14
-2.52013498589768,-1.8,14
-2.49594995780101,-1.7,14
-2.47302420385237,-1.6,14
-2.45012289513034,-1.5,14
-2.42739458039591,-1.4,14
-2.40498780841006,-1.3,14
-2.38305112793377,-1.2,14
-2.36173308772802,-1.1,14
-2.3411822365538,-1,14
-2.32154712317209,-0.9,14
-2.30297629634386,-0.8,14
-2.2856183048301,-0.7,14
-2.2696216973918,-0.6,14
-2.25513502278993,-0.5,14
-2.24230682978548,-0.4,14
-2.23128566713943,-0.3,14
-2.22222008361276,-0.2,14
-2.21525862796645,-0.1,14
-2.21054984896149,0,14
-2.20824229535886,0.1,14
-2.20848451591953,0.2,14
-2.21130630418072,0.3,14
-2.21552230097779,0.4,14
-2.2206888389732,0.5,14
-2.22667682116867,0.6,14
-2.23335715056592,0.7,14
-2.24060073016667,0.8,14
-2.24827846297264,0.9,14
-2.25626125198556,1,14
-2.26442000020712,1.1,14
-2.27262561063907,1.2,14
-2.28074898628311,1.3,14
-2.28866103014096,1.4,14
-2.29623264521434,1.5,14
-2.30333473450498,1.6,14
-2.30983820101459,1.7,14
-2.31561394774489,1.8,14
-2.32053287769759,1.9,14
-2.32446589387442,2,14
-2.33104637585746,2.1,14
-2.345177821685,2.2,14
-2.3660333252199,2.3,14
-2.39273828749362,2.4,14
-2.42441810953759,2.5,14
-2.46019819238327,2.6,14
-2.49920393706208,2.7,14
-2.54056074460549,2.8,14
-2.58339401604492,2.9,14
-2.62682915241182,3,14
-2.66999155473764,3.1,14
-2.71200662405381,3.2,14
-2.75199976139179,3.3,14
-2.789096367783,3.4,14
-2.82242184425891,3.5,14
-2.85110159185094,3.6,14
-2.87426101159055,3.7,14
NA,3.8,14
NA,3.9,14
NA,4,14
NA,4.1,14
NA,4.2,14
NA,4.3,14
NA,4.4,14
NA,4.5,14
NA,4.6,14
NA,4.7,14
NA,4.8,14
NA,4.9,14
NA,5,14
NA,-5,15
NA,-4.9,15
NA,-4.8,15
NA,-4.7,15
NA,-4.6,15
NA,-4.5,15
NA,-4.4,15
NA,-4.3,15
NA,-4.2,15
NA,-4.1,15
NA,-4,15
NA,-3.9,15
NA,-3.8,15
NA,-3.7,15
NA,-3.6,15
NA,-3.5,15
NA,-3.4,15
NA,-3.3,15
NA,-3.2,15
-3.31871573391584,-3.1,15
-3.28486840036397,-3,15
-3.24322129874979,-2.9,15
-3.19524110227044,-2.8,15
-3.14239448412303,-2.7,15
-3.08614811750469,-2.6,15
-3.02796867561254,-2.5,15
-2.96932283164371,-2.4,15
-2.91167725879531,-2.3,15
-2.85649863026448,-2.2,15
-2.80525361924833,-2.1,15
-2.75940889894399,-2,15
-2.72043114254858,-1.9,15
-2.68978702325923,-1.8,15
-2.6660477962383,-1.7,15
-2.64290771139392,-1.6,15
-2.62016479407023,-1.5,15
-2.59792460446594,-1.4,15
-2.57629270277978,-1.3,15
-2.55537464921046,-1.2,15
-2.53527600395669,-1.1,15
-2.51610232721718,-1,15
-2.49795917919066,-0.9,15
-2.48095212007584,-0.8,15
-2.46518671007144,-0.7,15
-2.45076850937616,-0.6,15
-2.43780307818872,-0.5,15
-2.42639597670785,-0.4,15
-2.41665276513225,-0.3,15
-2.40867900366064,-0.2,15
-2.40258025249174,-0.1,15
-2.39846207182426,0,15
-2.39643002185691,0.1,15
-2.39658966278842,0.2,15
-2.3988072598528,0.3,15
-2.40193451067787,0.4,15
-2.40572648902273,0.5,15
-2.41008921390057,0.6,15
-2.41492870432455,0.7,15
-2.42015097930787,0.8,15
-2.42566205786368,0.9,15
-2.43136795900518,1,15
-2.43717470174554,1.1,15
-2.44298830509794,1.2,15
-2.44871478807555,1.3,15
-2.45426016969156,1.4,15
-2.45953046895914,1.5,15
-2.46443170489146,1.6,15
-2.46886989650172,1.7,15
-2.47275106280307,1.8,15
-2.47598122280871,1.9,15
-2.4789008721864,2,15
-2.48795889383883,2.1,15
-2.50463655786458,2.2,15
-2.52802829561975,2.3,15
-2.5572285384604,2.4,15
-2.59133171774261,2.5,15
-2.62943226482247,2.6,15
-2.67062461105605,2.7,15
-2.71400318779944,2.8,15
-2.7586624264087,2.9,15
-2.80369675823992,3,15
-2.84820061464918,3.1,15
-2.89126842699256,3.2,15
-2.93199462662613,3.3,15
-2.96947364490597,3.4,15
-3.00279991318816,3.5,15
-3.03106786282878,3.6,15
-3.05337192518391,3.7,15
NA,3.8,15
NA,3.9,15
NA,4,15
NA,4.1,15
NA,4.2,15
NA,4.3,15
NA,4.4,15
NA,4.5,15
NA,4.6,15
NA,4.7,15
NA,4.8,15
NA,4.9,15
NA,5,15
NA,-5,16
NA,-4.9,16
NA,-4.8,16
NA,-4.7,16
NA,-4.6,16
NA,-4.5,16
NA,-4.4,16
NA,-4.3,16
NA,-4.2,16
NA,-4.1,16
NA,-4,16
NA,-3.9,16
NA,-3.8,16
NA,-3.7,16
NA,-3.6,16
NA,-3.5,16
NA,-3.4,16
NA,-3.3,16
NA,-3.2,16
-3.50202928649804,-3.1,16
-3.46732814955583,-3,16
-3.42447707376895,-2.9,16
-3.37503675213713,-2.8,16
-3.32056787766012,-2.7,16
-3.26263114333769,-2.6,16
-3.20278724216956,-2.5,16
-3.14259686715548,-2.4,16
-3.08362071129521,-2.3,16
-3.02741946758849,-2.2,16
-2.97555382903507,-2.1,16
-2.92958448863469,-2,16
-2.89107213938709,-1.9,16
-2.86157747429204,-1.8,16
-2.8377526605132,-1.7,16
-2.81462774750944,-1.6,16
-2.79225919326837,-1.5,16
-2.77070856406932,-1.4,16
-2.75003742619164,-1.3,16
-2.73030734591467,-1.2,16
-2.71157988951777,-1.1,16
-2.69391662328027,-1,16
-2.67737911348152,-0.9,16
-2.66202892640086,-0.8,16
-2.64792762831765,-0.7,16
-2.63513678551121,-0.6,16
-2.6237179642609,-0.5,16
-2.61373273084607,-0.4,16
-2.60524265154605,-0.3,16
-2.59830929264019,-0.2,16
-2.59299422040784,-0.1,16
-2.58935900112833,0,16
-2.58746520108103,0.1,16
-2.58737438654526,0.2,16
-2.58869841930817,0.3,16
-2.59045302614864,0.4,16
-2.59255286963144,0.5,16
-2.59494666683286,0.6,16
-2.59758313482922,0.7,16
-2.60041099069681,0.8,16
-2.60337895151195,0.9,16
-2.60643573435093,1,16
-2.60953005629005,1.1,16
-2.61261063440562,1.2,16
-2.61562618577395,1.3,16
-2.61852542747133,1.4,16
-2.62125707657406,1.5,16
-2.62376985015847,1.6,16
-2.62601246530083,1.7,16
-2.62793363907747,1.8,16
-2.62948208856468,1.9,16
-2.63333270781535,2,16
-2.64554385224802,2.1,16
-2.66545767523853,2.2,16
-2.69211700394119,2.3,16
-2.72456466551029,2.4,16
-2.76184348710013,2.5,16
-2.80299629586501,2.6,16
-2.84706591895922,2.7,16
-2.89309518353707,2.8,16
-2.94012691675285,2.9,16
-2.98720394576086,3,16
-3.0333690977154,3.1,16
-3.07766519977076,3.2,16
-3.11913507908125,3.3,16
-3.15682156280116,3.4,16
-3.18976747808479,3.5,16
-3.21701565208643,3.6,16
NA,3.7,16
NA,3.8,16
NA,3.9,16
NA,4,16
NA,4.1,16
NA,4.2,16
NA,4.3,16
NA,4.4,16
NA,4.5,16
NA,4.6,16
NA,4.7,16
NA,4.8,16
NA,4.9,16
NA,5,16
NA,-5,17
NA,-4.9,17
NA,-4.8,17
NA,-4.7,17
NA,-4.6,17
NA,-4.5,17
NA,-4.4,17
NA,-4.3,17
NA,-4.2,17
NA,-4.1,17
NA,-4,17
NA,-3.9,17
NA,-3.8,17
NA,-3.7,17
NA,-3.6,17
NA,-3.5,17
NA,-3.4,17
NA,-3.3,17
NA,-3.2,17
-3.69021312598107,-3.1,17
-3.65485251153357,-3,17
-3.61078227543399,-2.9,17
-3.55969000180404,-2.8,17
-3.50326327476541,-2.7,17
-3.4431896784398,-2.6,17
-3.38115679694889,-2.5,17
-3.3188522144144,-2.4,17
-3.257963514958,-2.3,17
-3.20017828270141,-2.2,17
-3.14718410176631,-2.1,17
-3.10066855627439,-2,17
-3.06231923034737,-1.9,17
-3.03366837194209,-1.8,17
-3.0094142065942,-1.7,17
-2.98626265308577,-1.6,17
-2.96423013057774,-1.5,17
-2.94333305823103,-1.4,17
-2.92358785520654,-1.3,17
-2.90501094066521,-1.2,17
-2.88761873376795,-1.1,17
-2.87142765367568,-1,17
-2.85645411954933,-0.9,17
-2.84271455054981,-0.8,17
-2.83022536583805,-0.7,17
-2.81900298457496,-0.6,17
-2.80906382592147,-0.5,17
-2.8004243090385,-0.4,17
-2.79310085308696,-0.3,17
-2.78710987722778,-0.2,17
-2.78246780062188,-0.1,17
-2.77919104243018,0,17
-2.7772960218136,0.1,17
-2.77679915793305,0.2,17
-2.7770486395134,0.3,17
-2.77736503716451,0.4,17
-2.77773934872893,0.5,17
-2.77816258275916,0.6,17
-2.77862574780771,0.7,17
-2.77911985242708,0.8,17
-2.77963590516978,0.9,17
-2.78016491458832,1,17
-2.78069788923521,1.1,17
-2.78122583766294,1.2,17
-2.78173976842404,1.3,17
-2.782230690071,1.4,17
-2.78268961115633,1.5,17
-2.78310754023254,1.6,17
-2.78347548585213,1.7,17
-2.78378445656762,1.8,17
-2.78410048249337,1.9,17
-2.79032094184119,2,17
-2.80543407112185,2.1,17
-2.82841156861039,2.2,17
-2.85822513258183,2.3,17
-2.89384646131121,2.4,17
-2.93424725307357,2.5,17
-2.97839920614394,2.6,17
-3.02527401879735,2.7,17
-3.07384338930884,2.8,17
-3.12307901595344,2.9,17
-3.17195259700619,3,17
-3.21943583074212,3.1,17
-3.26450041543626,3.2,17
-3.30611804936364,3.3,17
-3.34326043079931,3.4,17
-3.37489925801829,3.5,17
-3.40000622929562,3.6,17
NA,3.7,17
NA,3.8,17
NA,3.9,17
NA,4,17
NA,4.1,17
NA,4.2,17
NA,4.3,17
NA,4.4,17
NA,4.5,17
NA,4.6,17
NA,4.7,17
NA,4.8,17
NA,4.9,17
NA,5,17
NA,-5,18
NA,-4.9,18
NA,-4.8,18
NA,-4.7,18
NA,-4.6,18
NA,-4.5,18
NA,-4.4,18
NA,-4.3,18
NA,-4.2,18
NA,-4.1,18
NA,-4,18
NA,-3.9,18
NA,-3.8,18
NA,-3.7,18
NA,-3.6,18
NA,-3.5,18
NA,-3.4,18
NA,-3.3,18
-3.88513614543782,-3.2,18
-3.85349556773349,-3.1,18
-3.81198820898206,-3,18
-3.76239722238483,-2.9,18
-3.70650576114306,-2.8,18
-3.64609697845805,-2.7,18
-3.58295402753107,-2.6,18
-3.5188600615634,-2.5,18
-3.45559823375634,-2.4,18
-3.39495169731115,-2.3,18
-3.33870360542913,-2.2,18
-3.28863711131155,-2.1,18
-3.2465353681597,-2,18
-3.21418152917486,-1.9,18
-3.18895677000938,-1.8,18
-3.16505226819361,-1.7,18
-3.14240812934012,-1.6,18
-3.12102147267973,-1.5,18
-3.10088941744324,-1.4,18
-3.08200908286144,-1.3,18
-3.06437758816515,-1.2,18
-3.04799205258516,-1.1,18
-3.03284959535227,-1,18
-3.01894733569729,-0.9,18
-3.00628239285102,-0.8,18
-2.99485188604427,-0.7,18
-2.98465293450782,-0.6,18
-2.9756826574725,-0.5,18
-2.96793817416909,-0.4,18
-2.96141660382841,-0.3,18
-2.95611506568125,-0.2,18
-2.95203067895841,-0.1,18
-2.94916056289071,0,18
-2.94750183670893,0.1,18
-2.94685367615475,0.2,18
-2.94619095875957,0.3,18
-2.94538518509501,0.4,18
-2.94445697007294,0.5,18
-2.94342692860524,0.6,18
-2.94231567560376,0.7,18
-2.94114382598039,0.8,18
-2.939931994647,0.9,18
-2.93870079651544,1,18
-2.9374708464976,1.1,18
-2.93626275950534,1.2,18
-2.93509715045053,1.3,18
-2.93399463424504,1.4,18
-2.93297582580074,1.5,18
-2.9320613400295,1.6,18
-2.9312717918432,1.7,18
-2.93062779615369,1.8,18
-2.93193433845751,1.9,18
-2.94247446464618,2,18
-2.96204772760814,2.1,18
-2.98952288833597,2.2,18
-3.02376870782227,2.3,18
-3.06365394705961,2.4,18
-3.10804736704059,2.5,18
-3.15581772875779,2.6,18
-3.2058337932038,2.7,18
-3.25696432137119,2.8,18
-3.30807807425257,2.9,18
-3.35804381284051,3,18
-3.4057302981276,3.1,18
-3.45000629110643,3.2,18
-3.48974055276959,3.3,18
-3.52380184410965,3.4,18
-3.55105892611921,3.5,18
NA,3.6,18
NA,3.7,18
NA,3.8,18
NA,3.9,18
NA,4,18
NA,4.1,18
NA,4.2,18
NA,4.3,18
NA,4.4,18
NA,4.5,18
NA,4.6,18
NA,4.7,18
NA,4.8,18
NA,4.9,18
NA,5,18
NA,-5,19
NA,-4.9,19
NA,-4.8,19
NA,-4.7,19
NA,-4.6,19
NA,-4.5,19
NA,-4.4,19
NA,-4.3,19
NA,-4.2,19
NA,-4.1,19
NA,-4,19
NA,-3.9,19
NA,-3.8,19
NA,-3.7,19
NA,-3.6,19
NA,-3.5,19
NA,-3.4,19
NA,-3.3,19
NA,-3.2,19
-4.04552865947053,-3.1,19
-4.00334294995999,-3,19
-3.95220350455853,-2.9,19
-3.89406517129224,-2.8,19
-3.83088279818721,-2.7,19
-3.76461123326952,-2.6,19
-3.69720532456527,-2.5,19
-3.63061992010054,-2.4,19
-3.56680986790141,-2.3,19
-3.50773001599399,-2.2,19
-3.45533521240435,-2.1,19
-3.41158030515858,-2,19
-3.37842014228278,-1.9,19
-3.35224312770701,-1.8,19
-3.32774004057482,-1.7,19
-3.30486418423451,-1.6,19
-3.28357043180609,-1.5,19
-3.26381365640961,-1.4,19
-3.24554873116508,-1.3,19
-3.22873052919254,-1.2,19
-3.21331392361202,-1.1,19
-3.19925378754354,-1,19
-3.18650499410715,-0.9,19
-3.17502241642287,-0.8,19
-3.16476092761073,-0.7,19
-3.15567540079077,-0.6,19
-3.147720709083,-0.5,19
-3.14085172560747,-0.4,19
-3.1350233234842,-0.3,19
-3.13019037583323,-0.2,19
-3.12630775577458,-0.1,19
-3.12333033642828,0,19
-3.12121299091437,0.1,19
-3.11953942124306,0.2,19
-3.11742008472416,0.3,19
-3.11487715482858,0.4,19
-3.11197411873656,0.5,19
-3.10877446362833,0.6,19
-3.10534167668411,0.7,19
-3.10173924508415,0.8,19
-3.09803065600866,0.9,19
-3.09427939663789,1,19
-3.09054895415207,1.1,19
-3.08690281573143,1.2,19
-3.0834044685562,1.3,19
-3.08011739980661,1.4,19
-3.0771050966629,1.5,19
-3.07443104630529,1.6,19
-3.07215873591402,1.7,19
-3.07035165266933,1.8,19
-3.07358926611501,1.9,19
-3.0876287404946,2,19
-3.11125331433577,2.1,19
-3.14319251793086,2.2,19
-3.1821758815722,2.3,19
-3.22693293555215,2.4,19
-3.27619321016304,2.5,19
-3.32868623569722,2.6,19
-3.38314154244703,2.7,19
-3.4382886607048,2.8,19
-3.49285712076288,2.9,19
-3.54557645291362,3,19
-3.59517618744935,3.1,19
-3.64038585466242,3.2,19
-3.67993498484516,3.3,19
-3.71255310828993,3.4,19
-3.73696975528905,3.5,19
NA,3.6,19
NA,3.7,19
NA,3.8,19
NA,3.9,19
NA,4,19
NA,4.1,19
NA,4.2,19
NA,4.3,19
NA,4.4,19
NA,4.5,19
NA,4.6,19
NA,4.7,19
NA,4.8,19
NA,4.9,19
NA,5,19
NA,-5,20
NA,-4.9,20
NA,-4.8,20
NA,-4.7,20
NA,-4.6,20
NA,-4.5,20
NA,-4.4,20
NA,-4.3,20
NA,-4.2,20
NA,-4.1,20
NA,-4,20
NA,-3.9,20
NA,-3.8,20
NA,-3.7,20
NA,-3.6,20
NA,-3.5,20
NA,-3.4,20
NA,-3.3,20
NA,-3.2,20
-4.23243592741062,-3.1,20
-4.18971300511816,-3,20
-4.13711236669255,-2.9,20
-4.0767705987606,-2.8,20
-4.01082428794911,-2.7,20
-3.94141002088487,-2.6,20
-3.87066438419468,-2.5,20
-3.80072396450534,-2.4,20
-3.73372534844364,-2.3,20
-3.67180512263638,-2.2,20
-3.61709987371037,-2.1,20
-3.57174618829239,-2,20
-3.53785361619074,-1.9,20
-3.51067706451392,-1.8,20
-3.48549175209706,-1.7,20
-3.46222013567717,-1.6,20
-3.44078467199128,-1.5,20
-3.42110781777639,-1.4,20
-3.40311202976953,-1.3,20
-3.3867197647077,-1.2,20
-3.37185347932793,-1.1,20
-3.35843563036722,-1,20
-3.3463886745626,-0.9,20
-3.33563506865108,-0.8,20
-3.32609726936968,-0.7,20
-3.3176977334554,-0.6,20
-3.31035891764528,-0.5,20
-3.30400327867631,-0.4,20
-3.29855327328552,-0.3,20
-3.29393135820992,-0.2,20
-3.29005999018653,-0.1,20
-3.28686162595236,0,20
-3.28425844703261,0.1,20
-3.28018237334304,0.2,20
-3.27310651207074,0.3,20
-3.26362359776683,0.4,20
-3.2523263649824,0.5,20
-3.23980754826856,0.6,20
-3.22665988217641,0.7,20
-3.21347610125705,0.8,20
-3.20084894006158,0.9,20
-3.18937113314111,1,20
-3.17963541504673,1.1,20
-3.17223452032956,1.2,20
-3.16776118354069,1.3,20
-3.16680813923122,1.4,20
-3.16996812195226,1.5,20
-3.17783386625491,1.6,20
-3.19099810669027,1.7,20
-3.21007572358645,1.8,20
-3.23601963875778,1.9,20
-3.26842724306317,2,20
-3.30638772141184,2.1,20
-3.348990258713,2.2,20
-3.39532403987587,2.3,20
-3.44447824980966,2.4,20
-3.49554207342359,2.5,20
-3.54760469562687,2.6,20
-3.59975530132871,2.7,20
-3.65108307543834,2.8,20
-3.70067720286496,2.9,20
-3.74762686851779,3,20
-3.79102125730605,3.1,20
-3.82994955413894,3.2,20
-3.86350094392568,3.3,20
-3.8907646115755,3.4,20
NA,3.5,20
NA,3.6,20
NA,3.7,20
NA,3.8,20
NA,3.9,20
NA,4,20
NA,4.1,20
NA,4.2,20
NA,4.3,20
NA,4.4,20
NA,4.5,20
NA,4.6,20
NA,4.7,20
NA,4.8,20
NA,4.9,20
NA,5,20
NA,-5,21
NA,-4.9,21
NA,-4.8,21
NA,-4.7,21
NA,-4.6,21
NA,-4.5,21
NA,-4.4,21
NA,-4.3,21
NA,-4.2,21
NA,-4.1,21
NA,-4,21
NA,-3.9,21
NA,-3.8,21
NA,-3.7,21
NA,-3.6,21
NA,-3.5,21
NA,-3.4,21
NA,-3.3,21
NA,-3.2,21
-4.41932696690609,-3.1,21
-4.37609453119599,-3,21
-4.3217690081712,-2.9,21
-4.2587283545729,-2.8,21
-4.18935052714226,-2.7,21
-4.11601348262045,-2.6,21
-4.04109517774864,-2.5,21
-3.96697356926801,-2.4,21
-3.89602661391972,-2.3,21
-3.83063226844496,-2.2,21
-3.77316848958488,-2.1,21
-3.72601323408067,-2,21
-3.69134234205735,-1.9,21
-3.66295334150816,-1.8,21
-3.63687443952947,-1.7,21
-3.61299665901967,-1.6,21
-3.59121102287715,-1.5,21
-3.57140855400031,-1.4,21
-3.55348027528752,-1.3,21
-3.53731720963719,-1.2,21
-3.5228103799477,-1.1,21
-3.50985080911744,-1,21
-3.4983295200448,-0.9,21
-3.48813753562817,-0.8,21
-3.47916587876594,-0.7,21
-3.4713055723565,-0.6,21
-3.46444763929824,-0.5,21
-3.45848310248956,-0.4,21
-3.45330298482883,-0.3,21
-3.44879830921445,-0.2,21
-3.44486009854481,-0.1,21
-3.4413793757183,0,21
-3.43812127537932,0.1,21
-3.43224258974649,0.2,21
-3.42310518417828,0.3,21
-3.41137808642227,0.4,21
-3.39773032422601,0.5,21
-3.38283092533709,0.6,21
-3.36734891750307,0.7,21
-3.35195332847151,0.8,21
-3.33731318598999,0.9,21
-3.32409751780608,1,21
-3.31297535166734,1.1,21
-3.30461571532134,1.2,21
-3.29968763651566,1.3,21
-3.29886014299787,1.4,21
-3.30280226251552,1.5,21
-3.31218302281619,1.6,21
-3.32767145164746,1.7,21
-3.35003708139656,1.8,21
-3.37979808729567,1.9,21
-3.4160943789415,2,21
-3.45793800178369,2.1,21
-3.50434100127189,2.2,21
-3.55431542285574,2.3,21
-3.60687331198488,2.4,21
-3.66102671410895,2.5,21
-3.71578767467759,2.6,21
-3.77016823914045,2.7,21
-3.82318045294717,2.8,21
-3.87383636154739,2.9,21
-3.92114801039075,3,21
-3.96412744492689,3.1,21
-4.00178671060545,3.2,21
-4.03313785287609,3.3,21
NA,3.4,21
NA,3.5,21
NA,3.6,21
NA,3.7,21
NA,3.8,21
NA,3.9,21
NA,4,21
NA,4.1,21
NA,4.2,21
NA,4.3,21
NA,4.4,21
NA,4.5,21
NA,4.6,21
NA,4.7,21
NA,4.8,21
NA,4.9,21
