,playId,x_coords,y_coords,nflId,event,data.ball_handler,data.qtr,data.game_clock,data.play_clock,data.real_time,frameId,team,gameId
109,76,33.34989903,10.73802725,2562845,,,1st,14:45,30,1601598209,10,home,2020_04_DEN_NYJ
110,76,28.91282145,23.25735982,2561036,,,1st,14:45,30,1601598209,10,home,2020_04_DEN_NYJ
111,76,32.25171248,22.2599233,2555353,,,1st,14:45,30,1601598209,11,home,2020_04_DEN_NYJ
112,76,30.90769196,27.24710337,2560738,,,1st,14:45,30,1601598209,11,home,2020_04_DEN_NYJ
113,76,33.24914812,32.88513342,2530515,,,1st,14:45,30,1601598209,11,home,2020_04_DEN_NYJ
114,76,32.25171248,21.26248678,2562258,,,1st,14:45,30,1601598209,11,home,2020_04_DEN_NYJ
115,76,32.902565,23.25735982,2555133,,,1st,14:45,30,1601598209,11,home,2020_04_DEN_NYJ
116,76,28.26196893,21.26248678,2506404,,,1st,14:45,30,1601598209,11,home,2020_04_DEN_NYJ
117,76,31.90512848,26.24966685,2556524,,,1st,14:45,30,1601598209,11,home,2020_04_DEN_NYJ
118,76,32.902565,24.2547938,2538145,,,1st,14:45,30,1601598209,11,home,2020_04_DEN_NYJ
119,76,32.902565,34.22915395,2552415,,,1st,14:45,30,1601598209,11,home,2020_04_DEN_NYJ
120,76,33.24914812,10.63727621,2562845,,,1st,14:45,30,1601598209,11,home,2020_04_DEN_NYJ
121,76,28.91282145,23.25735982,2561036,,,1st,14:45,30,1601598209,11,home,2020_04_DEN_NYJ
122,76,32.14995381,22.2599233,2555353,,,1st,14:45,30,1601598209,12,home,2020_04_DEN_NYJ
123,76,30.90769196,27.24710337,2560738,,,1st,14:45,30,1601598209,12,home,2020_04_DEN_NYJ
124,76,33.14738971,32.9868921,2530515,,,1st,14:45,30,1601598209,12,home,2020_04_DEN_NYJ
125,76,32.14995381,21.26248678,2562258,,,1st,14:45,30,1601598209,12,home,2020_04_DEN_NYJ
126,76,32.902565,23.25735982,2555133,,,1st,14:45,30,1601598209,12,home,2020_04_DEN_NYJ
127,76,28.16021026,21.26248678,2506404,,,1st,14:45,30,1601598209,12,home,2020_04_DEN_NYJ
128,76,31.90512848,26.24966685,2556524,,,1st,14:45,30,1601598209,12,home,2020_04_DEN_NYJ
129,76,32.902565,24.2547938,2538145,,,1st,14:45,30,1601598209,12,home,2020_04_DEN_NYJ
130,76,32.902565,34.22915395,2552415,,,1st,14:45,30,1601598209,12,home,2020_04_DEN_NYJ
131,76,33.14738971,10.53551766,2562845,,,1st,14:45,30,1601598209,12,home,2020_04_DEN_NYJ
132,76,28.91282145,23.25735982,2561036,,,1st,14:45,30,1601598209,12,home,2020_04_DEN_NYJ
133,76,32.05021016,22.2599233,2555353,,,1st,14:45,30,1601598209,13,home,2020_04_DEN_NYJ
134,76,30.90769196,27.24710337,2560738,,,1st,14:45,30,1601598209,13,home,2020_04_DEN_NYJ
135,76,33.04764631,33.08663575,2530515,,,1st,14:45,30,1601598209,13,home,2020_04_DEN_NYJ
136,76,32.05021016,21.26248678,2562258,,,1st,14:45,30,1601598209,13,home,2020_04_DEN_NYJ
137,76,32.902565,23.25735982,2555133,,,1st,14:45,30,1601598209,13,home,2020_04_DEN_NYJ
138,76,28.0604666,21.26248678,2506404,,,1st,14:45,30,1601598209,13,home,2020_04_DEN_NYJ
139,76,31.90512848,26.24966685,2556524,,,1st,14:45,30,1601598209,13,home,2020_04_DEN_NYJ
140,76,32.902565,24.2547938,2538145,,,1st,14:45,30,1601598209,13,home,2020_04_DEN_NYJ
141,76,32.902565,34.22915395,2552415,,,1st,14:45,30,1601598209,13,home,2020_04_DEN_NYJ
142,76,33.04764631,10.43577414,2562845,,,1st,14:45,30,1601598209,13,home,2020_04_DEN_NYJ
143,76,28.91282145,23.25735982,2561036,,,1st,14:45,30,1601598209,13,home,2020_04_DEN_NYJ
144,76,31.9504665,22.2599233,2555353,,,1st,14:45,30,1601598209,14,home,2020_04_DEN_NYJ
145,76,30.90769196,27.24710337,2560738,,,1st,14:45,30,1601598209,14,home,2020_04_DEN_NYJ
146,76,32.94790291,33.1863794,2530515,,,1st,14:45,30,1601598209,14,home,2020_04_DEN_NYJ
147,76,31.9504665,21.26248678,2562258,,,1st,14:45,30,1601598209,14,home,2020_04_DEN_NYJ
148,76,32.902565,23.25735982,2555133,,,1st,14:45,30,1601598209,14,home,2020_04_DEN_NYJ
149,76,27.96072295,21.26248678,2506404,,,1st,14:45,30,1601598209,14,home,2020_04_DEN_NYJ
150,76,31.90512848,26.24966685,2556524,,,1st,14:45,30,1601598209,14,home,2020_04_DEN_NYJ
151,76,32.902565,24.2547938,2538145,,,1st,14:45,30,1601598209,14,home,2020_04_DEN_NYJ
152,76,32.902565,34.22915395,2552415,,,1st,14:45,30,1601598209,14,home,2020_04_DEN_NYJ
153,76,32.94790291,10.33603061,2562845,,,1st,14:45,30,1601598209,14,home,2020_04_DEN_NYJ
154,76,28.91282145,23.25735982,2561036,,,1st,14:45,30,1601598209,14,home,2020_04_DEN_NYJ
155,76,31.96356415,22.2599233,2555353,,,1st,14:45,30,1601598209,15,home,2020_04_DEN_NYJ
156,76,30.96612763,27.24710337,2560738,,,1st,14:45,30,1601598209,15,home,2020_04_DEN_NYJ
157,76,32.902565,33.23171743,2530515,,,1st,14:45,30,1601598209,15,home,2020_04_DEN_NYJ
158,76,31.96356415,21.2040511,2562258,,,1st,14:45,30,1601598209,15,home,2020_04_DEN_NYJ
159,76,32.96100053,23.25735982,2555133,,,1st,14:45,30,1601598209,15,home,2020_04_DEN_NYJ
160,76,27.9738206,21.2040511,2506404,,,1st,14:45,30,1601598209,15,home,2020_04_DEN_NYJ
161,76,31.96356415,26.24966685,2556524,,,1st,14:45,30,1601598209,15,home,2020_04_DEN_NYJ
162,76,32.902565,24.2547938,2538145,,,1st,14:45,30,1601598209,15,home,2020_04_DEN_NYJ
163,76,32.84412933,34.28758963,2552415,,,1st,14:45,30,1601598209,15,home,2020_04_DEN_NYJ
164,76,32.902565,10.29069265,2562845,,,1st,14:45,30,1601598209,15,home,2020_04_DEN_NYJ
165,76,28.91282145,23.25735982,2561036,,,1st,14:45,30,1601598209,15,home,2020_04_DEN_NYJ
166,76,32.06330781,22.2599233,2555353,,,1st,14:45,30,1601598210,16,home,2020_04_DEN_NYJ
167,76,31.06587128,27.24710337,2560738,,,1st,14:45,30,1601598210,16,home,2020_04_DEN_NYJ
168,76,32.902565,33.23171743,2530515,,,1st,14:45,30,1601598210,16,home,2020_04_DEN_NYJ
169,76,32.06330781,21.10430745,2562258,,,1st,14:45,30,1601598210,16,home,2020_04_DEN_NYJ
170,76,33.06074393,23.25735982,2555133,,,1st,14:45,30,1601598210,16,home,2020_04_DEN_NYJ
171,76,28.07356426,21.10430745,2506404,,,1st,14:45,30,1601598210,16,home,2020_04_DEN_NYJ
172,76,32.06330781,26.24966685,2556524,,,1st,14:45,30,1601598210,16,home,2020_04_DEN_NYJ
173,76,32.902565,24.2547938,2538145,,,1st,14:45,30,1601598210,16,home,2020_04_DEN_NYJ
